trip_distance,trip_duration,total_amount_real,total_amount_predicho
0.91,8.2,9.96,9.03977521360818
1.33,15.75,15.34,13.11267437058342
0.74,9.033333333333331,7.8,9.098544853408615
3.2,13.383333333333333,15.8,15.451281804914188
1.7,11.7,13.5,12.003081078719443
1.0,7.65,8.29,8.960890370362183
1.72,5.566666666666666,9.36,9.346785184754106
1.0,9.483333333333333,10.35,9.765689590790885
1.05,7.35,8.3,8.91950424296419
1.0,8.633333333333333,11.3,9.39255540677394
2.1,12.8,12.8,13.20842693489939
1.02,10.033333333333331,9.3,10.043252673115632
0.6,1.6,6.0,5.582586619024746
0.4,4.7,10.8,6.582195775242825
1.1,13.983333333333333,10.3,11.92172244009656
1.02,4.866666666666666,8.1,7.775182142816564
1.57,19.266666666666666,17.29,15.089905396850291
1.3,12.683333333333334,10.8,11.71227979120848
2.1,10.366666666666667,12.36,12.14023887869402
0.5,4.8,6.3,6.806710495519617
0.11,2.433333333333333,4.8,5.063383199687003
2.33,10.933333333333334,13.56,12.804413137627549
1.97,16.583333333333332,12.8,14.634438316327369
1.8,7.683333333333334,8.8,10.420455731306333
1.2,4.516666666666667,8.16,7.9466485010454
5.67,11.25,18.8,18.976017716819968
2.15,11.45,13.39,12.706110344892227
2.23,14.666666666666666,12.3,14.262660423701679
1.22,14.2,14.16,12.23357497241495
1.4,8.4,9.55,10.01259273900574
2.7,16.2,17.15,15.784663156851245
1.0,3.55,7.3,7.161066659221634
1.05,6.216666666666667,8.76,8.421991997608266
0.64,4.266666666666667,6.3,6.825450299313312
0.6,5.633333333333334,8.3,7.353144903967889
1.8,16.1,14.75,14.11521578872901
2.06,12.966666666666669,11.8,13.209343868000634
1.6,10.066666666666666,11.75,11.105461555902284
1.0,5.55,8.15,8.039029445143854
1.6,8.033333333333333,11.15,10.21286605688136
1.53,15.416666666666666,14.16,13.327580401557746
0.4,1.55,5.3,5.1994043874153295
0.95,6.483333333333333,8.8,8.358437121417214
3.0,7.583333333333333,12.3,12.54395656377839
0.82,12.8,9.8,10.896534698346674
1.9,7.066666666666666,11.15,10.330367119960997
0.7,2.216666666666667,5.8,6.033908392331445
2.9,15.833333333333334,16.0,15.984936474726865
1.89,23.53333333333333,15.8,17.540865732622535
1.17,5.933333333333334,7.3,8.514353833446101
1.45,10.533333333333331,11.16,11.039394667813113
4.5,15.516666666666667,17.8,18.73579099598007
4.56,13.3,17.3,17.871085523504686
2.67,19.183333333333334,15.8,17.04010600489102
0.4,2.8833333333333333,5.52,5.784712911363476
2.0,11.483333333333333,10.3,12.449818186519913
0.8,13.116666666666667,11.76,10.999422156588224
1.77,12.916666666666666,12.3,12.663606713508603
1.9,10.233333333333333,11.76,11.720474864337843
1.3,4.8,7.3,8.251643143365062
2.3,14.65,12.8,14.381775673838803
4.0,11.533333333333331,18.36,16.08409887578158
2.28,11.166666666666666,14.16,12.816533838828132
4.7,18.8,18.3,20.538346398163746
0.0,1.25,4.9,4.345243645604274
0.9,11.766666666666667,9.3,10.587413857071407
1.4,11.016666666666667,10.3,11.161260717253978
2.2,9.45,12.85,11.91845584946035
1.35,5.933333333333334,9.36,8.839463679211327
0.4,2.333333333333333,8.3,5.543273145234865
4.72,12.3,16.8,17.721090660112665
3.33,14.666666666666666,17.88,16.249442814489164
0.7,4.383333333333334,6.3,6.985034743747184
0.2,1.9,4.3,4.991814712990356
1.1,14.8,12.8,12.2802239110148
1.27,24.633333333333333,16.3,16.903922462799535
2.66,9.1,14.12,12.595648634435094
2.08,6.866666666666666,9.3,10.567680687134
1.3,9.95,10.55,10.512397317114779
1.44,5.266666666666667,11.16,8.709364340119865
0.91,5.416666666666667,6.8,7.817943669866426
0.8,8.533333333333333,7.8,8.98742410551647
1.43,12.483333333333333,11.88,11.859285067891143
2.49,15.233333333333333,13.8,14.981019656929409
1.37,10.733333333333333,12.09,10.982697681620792
1.2,6.033333333333333,7.3,8.612436947036418
0.64,2.9166666666666665,6.96,6.232825418815813
1.88,22.23333333333333,16.3,16.952128263675025
1.15,4.633333333333334,7.56,7.907554706400524
2.3,9.233333333333333,10.8,12.003959795299455
1.0,4.9,6.8,7.7536915397191315
0.8,4.316666666666666,6.3,7.136385898530456
0.96,5.583333333333333,8.3,7.981415525850284
0.74,5.783333333333333,6.3,7.671855326285009
1.0,12.316666666666666,12.25,11.009470204180698
1.22,17.9,15.36,13.857806126371056
1.47,6.033333333333333,9.36,9.100101715684255
0.8,6.583333333333333,8.15,8.131410389242305
0.4,2.433333333333333,6.95,5.587171284530976
1.1,14.183333333333334,11.88,12.009518718688781
0.75,11.433333333333334,11.0,10.170161854613347
2.12,27.75,17.8,19.807322075864114
1.0,5.116666666666666,8.3,7.848804174860706
1.27,9.216666666666669,8.8,10.136292654649095
0.9,5.383333333333334,8.15,7.785249298669655
3.08,14.15,17.88,15.571094309007556
2.4,18.466666666666665,16.55,16.23783790462105
4.0,17.233333333333334,19.55,18.586292815659906
3.03,14.383333333333333,14.8,15.583215010208143
1.07,5.516666666666667,8.76,8.150828338731626
1.2,9.766666666666667,12.05,10.251300814091227
0.71,2.833333333333333,7.3,6.322675242755531
0.91,10.333333333333334,10.56,9.976268851925216
1.84,7.416666666666667,10.56,10.375640658908978
4.82,17.633333333333333,21.96,20.242941336885934
2.33,8.883333333333333,10.3,11.904501282057272
0.0,0.1333333333333333,3.8,3.855047756797701
2.12,19.166666666666668,17.16,16.03939845294792
1.21,8.583333333333334,10.56,9.749901157185317
0.53,5.966666666666667,6.3,7.37304042826845
1.33,18.183333333333334,14.76,14.180862426788789
1.94,19.33333333333333,17.3,15.787452172676215
1.26,6.766666666666667,11.0,9.042726583796306
1.35,9.766666666666667,11.3,10.522225685562251
4.3,13.366666666666667,16.8,17.430747839152325
3.95,20.4,20.8,19.886092269546417
0.43,2.433333333333333,4.8,5.641356258825181
0.4,1.9,6.85,5.353047874951718
1.01,7.616666666666666,11.0,8.964319315361548
1.01,5.866666666666666,8.76,8.196101877679606
1.77,13.366666666666667,11.8,12.861148340341103
0.93,3.3833333333333333,8.0,6.9614714870416385
0.29,8.883333333333333,7.3,8.219923030051387
3.69,21.916666666666668,19.8,20.082277604987663
1.43,6.583333333333333,7.8,9.269294849420593
0.99,8.2,9.36,9.184268478392726
1.6,8.9,9.8,10.593316597447656
5.4,12.666666666666666,21.0,19.110243254867036
0.92,9.516666666666667,9.96,9.635829039105044
3.3,18.133333333333333,17.75,17.71706000246014
2.8,19.416666666666668,18.96,17.37733655185683
2.03,14.566666666666666,12.8,13.857529122444205
1.63,16.35,12.8,13.917912949302128
1.2,5.766666666666667,9.35,8.495375242246787
1.5,10.166666666666666,11.76,10.968743114217714
2.3,23.566666666666663,17.3,18.29602642774203
1.1,4.95,9.35,7.956257190347868
0.8,3.3833333333333333,5.3,6.726669931766754
1.0,12.916666666666666,11.75,11.272859039957364
2.04,17.9,15.96,15.33886209041264
1.91,11.066666666666666,11.84,12.104354349903502
1.69,9.783333333333331,9.3,11.143638417445914
4.9,16.183333333333334,18.8,19.75091158187687
0.4,2.566666666666667,6.95,5.645702136925792
2.38,14.683333333333334,12.8,14.540901651722049
1.43,5.383333333333334,9.36,8.742517177867263
0.4,3.816666666666667,6.0,6.194428878127178
4.0,14.466666666666669,20.75,17.371777628467505
1.17,4.983333333333333,7.8,8.097321510133048
1.09,6.45,7.3,8.596667621691465
1.5,8.216666666666667,9.3,10.11272939794355
1.9,18.83333333333333,17.25,15.495714843803384
0.6,10.333333333333334,9.3,9.416357450885107
1.07,10.333333333333334,8.8,10.265255381494306
2.77,12.0,14.76,14.06737291310106
4.68,19.4,23.79,20.765611917744273
0.27,6.816666666666666,9.36,7.276571501735623
2.3,15.35,17.8,14.68906264891158
0.56,3.3666666666666667,6.36,6.285873780863768
3.2,19.65,19.55,18.202231867470477
3.1,19.883333333333333,17.3,18.124044278180723
1.9,18.95,14.8,15.546929339648852
1.79,18.05,19.8,14.953167846905103
3.21,11.583333333333334,13.3,14.679176955682259
0.6,4.433333333333334,7.55,6.826367232414558
2.8,10.7,14.15,13.550882076545822
3.2,16.283333333333335,16.8,16.72432784450141
2.24,16.816666666666666,15.96,15.224532076666133
2.56,12.466666666666669,15.38,13.892936076423481
1.52,16.116666666666667,11.8,13.616805718532454
2.66,15.866666666666667,17.25,15.566089393471938
1.99,6.866666666666666,10.3,10.405125764251387
1.87,6.716666666666667,9.3,10.122538658130402
0.5,1.7666666666666666,5.3,5.475133603537584
2.21,18.5,16.3,15.909299113856463
0.7,7.083333333333333,7.8,8.17028450474218
2.66,25.98333333333333,17.8,20.007117818928496
0.76,5.366666666666666,7.8,7.525069728747349
3.0,7.85,14.3,12.661018268568021
0.66,5.433333333333334,6.8,7.3737185739640765
1.36,13.55,12.96,12.201100280363182
1.9,6.083333333333333,9.8,9.898702083549239
3.78,27.15,23.76,22.542168484366748
0.5,10.6,9.95,9.352802574694055
2.39,9.1,10.8,12.107983865787254
0.6,3.966666666666667,6.95,6.621509249032706
0.54,2.4166666666666665,4.8,5.832718141354578
0.9,12.533333333333331,12.05,10.92396625834159
2.7,11.25,14.76,13.61170526169375
0.55,12.45,11.16,10.255226442162447
0.87,16.95,15.36,12.808615769625622
1.13,15.333333333333334,10.8,12.568532294888264
1.8,9.366666666666667,11.8,11.159407742790869
3.62,16.1,17.76,17.402437562577397
1.4,13.45,13.55,12.229448773459342
0.94,5.283333333333333,6.8,7.813597791765815
0.4,3.583333333333333,7.55,6.091999886436253
3.83,24.95,18.3,21.66671771034265
3.0,13.2,12.8,15.009568720909957
1.49,7.916666666666667,7.8,9.962973321957149
2.3,6.75,9.8,10.913822669446034
0.46,5.1,7.3,6.866158281015678
2.6,15.533333333333331,15.36,15.31139231389649
1.69,7.316666666666666,10.56,10.060817648141844
1.4,13.35,11.8,12.185550634163231
0.92,5.833333333333333,8.3,8.01891424169829
2.67,12.85,14.3,14.259890516137322
3.87,16.65,20.16,18.095418781157708
2.33,14.583333333333334,14.76,14.4066952219356
1.0,4.766666666666667,7.8,7.695160687324317
0.7,5.0,5.8,7.2557399360732004
0.99,2.9,6.3,6.857667095698844
2.71,9.333333333333334,11.8,12.78838591661636
2.3,19.15,18.0,16.357191942163794
0.94,6.216666666666667,6.8,8.223313758529518
1.8,16.416666666666668,12.8,14.254226563166693
5.78,20.816666666666663,21.8,23.374284615226664
0.59,2.966666666666667,5.8,6.164466197973528
0.4,5.55,6.3,6.955329959259769
0.77,7.833333333333333,8.3,8.625952156149488
1.26,6.716666666666667,8.76,9.02077751414825
1.1,5.116666666666666,7.3,8.029420755841386
1.22,11.05,10.8,10.850783584587456
0.7,5.65,8.15,7.541077841497922
2.84,11.0,11.8,13.754823126826427
1.2,19.416666666666668,15.95,14.48747125616594
3.3,25.216666666666665,21.8,20.82651153593467
3.01,25.133333333333333,20.0,20.266141668343934
1.18,13.25,11.84,11.744296016709626
2.2,15.55,15.8,14.59624234652312
1.18,12.216666666666669,11.76,11.290681910649813
1.9,12.483333333333333,10.8,12.708182998500341
1.18,6.366666666666666,9.36,8.722640761827318
2.18,11.216666666666669,12.96,12.657866327495508
1.41,6.85,11.16,9.350233238014088
1.97,8.616666666666667,9.8,11.137219885737192
1.1,5.516666666666667,7.8,8.20501331302583
1.3,7.916666666666667,9.8,9.619801818093855
1.0,4.483333333333333,6.8,7.570782625985336
0.8,7.516666666666667,9.36,8.541126356006007
0.6,5.233333333333333,6.8,7.177552346783446
4.22,13.983333333333333,19.56,17.556959766693797
2.21,12.65,11.8,13.341257965033972
2.3,17.166666666666668,15.95,15.48654551279093
3.2,20.666666666666668,15.3,18.64852961698094
2.05,9.55,10.8,11.691429117285441
1.7,9.183333333333334,9.3,10.898311239767317
1.7,10.083333333333334,11.75,11.293394493432316
1.9,10.55,11.76,11.859485638775528
1.8,10.783333333333331,10.8,11.781298049485773
1.3,8.35,11.0,9.810027088377002
2.3,15.516666666666667,16.55,14.762226214405096
1.46,17.266666666666666,12.3,14.01326437184932
0.9,5.7,8.15,7.924260073107339
3.8,22.03333333333333,21.35,20.33217033991187
2.3,17.9,15.3,15.80846520096241
2.2,12.25,11.3,13.147603749751458
1.1,12.416666666666666,11.75,11.233984924457488
1.94,17.55,14.8,15.004602021895572
1.3,7.883333333333334,8.8,9.605169104995152
2.39,14.233333333333333,15.38,14.361421682987618
3.5,18.48333333333333,18.95,18.23193665195789
2.5,17.2,17.75,15.862411387850994
5.1,10.05,16.3,17.419725533676758
1.05,4.883333333333334,6.8,7.836683473660121
0.9,4.016666666666667,7.55,7.185308061622804
1.69,11.5,10.8,11.897223142029155
0.93,5.533333333333333,6.8,7.905281481908025
2.0,20.433333333333334,17.75,16.378701653521844
1.3,15.416666666666666,11.3,12.912162265302179
1.7,9.216666666666669,12.35,10.912943952866023
2.28,13.55,14.16,13.862772825385445
2.42,14.533333333333331,15.36,14.547301075170154
1.38,11.216666666666669,10.78,11.212933679650064
1.1,5.0,7.3,7.978206259995924
0.56,3.85,6.36,6.498048120794971
2.1,18.116666666666667,15.0,15.542344674142623
1.7,5.65,9.36,9.34724365130473
1.75,12.083333333333334,10.3,12.261665569844876
4.18,22.966666666666665,24.36,21.42822931440216
1.39,8.666666666666666,11.0,10.111592785697301
0.4,0.9833333333333332,6.3,4.950648264737367
2.42,16.583333333333332,13.8,15.447212930740431
0.77,12.116666666666667,10.3,10.50625578933291
0.8,5.933333333333334,6.8,7.846072483817584
0.73,3.983333333333333,7.3,6.863627160856943
0.75,4.25,5.8,7.016812181842709
0.99,6.15,8.76,8.28435662282245
1.8,16.7,12.3,14.378604624505673
2.34,16.25,14.72,15.156392534968848
1.8,13.1,12.95,12.798271609845678
1.1,4.033333333333333,7.3,7.553857580133517
2.32,12.5,13.56,13.47408899516855
1.8,7.033333333333333,10.1,10.135117825881611
0.92,6.133333333333334,6.3,8.150608659586624
0.61,6.016666666666667,7.5,7.5394827627010494
2.7,15.716666666666669,16.56,15.572488816920043
0.57,9.15,9.96,8.842711161586921
3.17,11.333333333333334,15.36,14.49718497504971
1.55,14.583333333333334,12.8,12.997885890286291
0.8,9.25,7.8,9.302027437138598
1.9,17.533333333333335,15.35,14.925039032953947
1.6,13.683333333333334,14.15,12.693110927111633
1.29,23.75,20.3,16.552278881880028
2.8,11.1,13.2,13.726474633730266
1.59,5.716666666666667,10.38,9.177830838423388
2.2,13.533333333333331,14.75,13.710963204051549
2.1,11.516666666666667,13.3,12.645067480599298
4.6,12.533333333333331,15.8,17.606779754626775
0.5,6.5,6.3,7.552978863553504
0.4,2.15,4.3,5.462793223191995
1.08,5.316666666666666,9.36,8.081093718237472
0.3,5.066666666666666,5.8,6.562539038347885
0.3,6.216666666666667,7.55,7.0673676402531616
0.29,1.9833333333333332,5.76,5.190951418619728
0.94,10.216666666666669,11.76,9.979239330373957
1.0,8.833333333333334,9.96,9.480351685366163
4.2,11.2,15.3,16.299004906755908
1.56,11.9,11.8,11.838014143938715
0.63,4.5,5.8,6.90981763290617
1.65,9.183333333333334,11.16,10.808002949276977
2.4,22.866666666666667,16.8,18.169356033649933
0.96,6.0,8.5,8.16432443958408
0.93,6.933333333333334,8.0,8.519855432053578
1.0,4.266666666666667,8.8,7.4756699908437625
0.88,7.183333333333334,7.3,8.539292489803515
3.33,17.9,14.3,17.668815985063418
1.54,19.1,17.88,14.96255685706257
1.1,9.383333333333333,11.0,9.902408032475455
0.98,7.983333333333333,7.3,9.071094185153084
1.84,23.133333333333333,17.8,17.274964884947753
1.3,15.883333333333333,11.8,13.117020248684032
1.22,7.75,9.36,9.402144987815792
0.9,5.45,7.8,7.814514724867062
1.4,6.466666666666667,9.8,9.163895379280927
1.82,16.25,15.96,14.217186313869309
1.19,8.183333333333334,10.56,9.538185283804737
1.69,9.016666666666667,11.3,10.807086016175731
3.4,17.616666666666667,18.3,17.670869530410915
0.91,9.516666666666667,11.16,9.617767381006978
1.5,15.566666666666666,11.8,13.339242636207707
1.85,10.266666666666667,11.76,11.644799286946206
1.19,7.95,7.8,9.43575629211381
1.34,5.183333333333334,9.36,8.492165976392428
1.23,7.683333333333334,13.68,9.390941219716453
1.4,11.533333333333331,9.8,11.388067770283882
5.85,11.7,18.8,19.49866918941769
1.49,12.45,13.5,11.953022303380845
0.64,13.15,12.42,10.725068340117836
1.9,26.8,20.75,18.992933274393565
1.34,9.766666666666667,11.84,10.504164027464181
2.09,13.55,13.56,13.519601321522153
0.5,3.633333333333333,6.35,6.2945655370649884
1.6,5.533333333333333,10.3,9.115412574478587
2.1,11.3,11.3,12.549954845457723
0.36,2.683333333333333,5.76,5.624670000378982
2.3,17.366666666666667,13.3,15.574341791383151
2.46,21.28333333333333,19.56,17.58267211004992
5.7,12.766666666666667,23.5,19.69599113710519
2.49,18.03333333333333,15.96,16.210167557220515
0.46,5.266666666666667,5.8,6.939321846509197
1.19,10.15,9.3,10.401515356628252
1.06,11.45,10.8,10.737389612202808
3.2,14.666666666666666,17.15,16.01464125921428
1.0,6.15,7.8,8.30241828092052
5.2,27.03333333333333,22.8,25.055709438446954
2.67,10.583333333333334,13.56,13.264866025425473
0.64,1.7666666666666666,5.3,5.727996816910537
1.07,15.35,14.76,12.467478702849206
0.6,4.9,6.3,7.031225215796409
1.25,13.033333333333331,10.8,11.775614988254528
1.5,7.816666666666666,8.8,9.937136840759106
1.2,10.083333333333334,9.8,10.390311588528913
2.0,11.45,10.3,12.435185473421207
0.8,4.466666666666667,6.8,7.202233107474623
1.0,7.116666666666666,8.3,8.726766960782925
2.1,21.83333333333333,15.8,17.17389218464808
2.1,15.833333333333334,15.35,14.54000382688142
1.82,8.45,9.3,10.793131448772652
1.18,5.516666666666667,7.8,8.349506577810374
1.5,11.233333333333333,12.3,11.436989933376232
1.66,10.0,11.76,11.184566078293283
2.66,10.45,13.3,13.18827351493259
0.6,5.233333333333333,6.96,7.177552346783446
0.6,2.1,6.36,5.802077315505301
1.59,11.216666666666669,14.69,11.592228499709492
3.34,10.766666666666667,12.8,14.555477040038905
1.0,5.766666666666667,7.8,8.134142080285427
1.95,21.766666666666666,18.36,16.873701886979653
1.6,8.933333333333334,8.8,10.60794931054636
0.7,8.916666666666666,8.3,8.97508372517088
0.7,6.75,6.8,8.023957373755142
1.2,7.216666666666667,9.36,9.131898262040398
0.9,5.35,6.37,7.77061658557095
1.32,13.95,11.8,12.304446205155354
0.53,2.833333333333333,6.62,5.997565396990305
1.5,12.266666666666667,10.3,11.890604039436045
1.27,5.383333333333334,7.3,8.453530648298173
1.3,9.366666666666667,11.15,10.256324837887465
1.3,7.466666666666667,9.95,9.422260191261355
1.68,9.85,12.96,11.154842185545252
3.7,20.3,19.55,19.390652677798602
0.64,2.566666666666667,5.8,6.079181931279425
1.4,7.75,8.8,9.727254833581018
5.38,19.0,18.3,21.854335427424594
3.1,8.066666666666666,14.3,12.936747484690272
2.74,8.8,11.3,12.608447481331304
1.68,9.383333333333333,9.3,10.949984202163403
0.7,6.366666666666666,8.15,7.85568117312005
2.17,9.766666666666667,11.8,12.003281649603831
4.6,28.95,21.3,24.813390955738328
1.44,10.433333333333334,11.16,10.977434870418936
2.5,12.816666666666666,14.75,13.938209615371463
2.2,19.616666666666667,17.75,16.381433344564968
0.7,6.05,8.75,7.716670398682366
3.2,10.9,15.35,14.361144679060768
1.8,7.4,8.8,10.296077669967353
1.19,6.733333333333333,10.3,8.901662264011126
2.6,11.5,14.16,13.540834028953348
1.37,5.683333333333334,9.3,8.765841647167186
0.88,7.933333333333334,9.36,8.868528534524348
1.57,18.566666666666663,15.96,14.782618421777514
4.8,13.3,20.15,18.30456531785832
0.7,3.183333333333333,6.35,6.458257072193851
1.09,6.716666666666667,7.3,8.713729326481094
2.2,18.73333333333333,16.55,15.993666447449318
0.85,3.35,5.3,6.802345509158391
5.95,18.133333333333333,20.8,22.50339939844818
3.1,18.216666666666665,18.36,17.392408623245537
4.4,23.08333333333333,18.8,21.87680028840512
1.4,6.583333333333333,7.8,9.21510987512639
0.47,2.533333333333333,6.96,5.757501030513564
2.41,16.133333333333333,16.56,15.231609645809865
0.4,7.766666666666667,8.16,7.928405380323563
0.73,14.716666666666669,14.16,11.575360778639524
1.0,6.883333333333334,9.3,8.624337969092
1.3,5.916666666666667,6.8,8.741839032171637
2.09,5.583333333333333,8.3,10.022382890931976
0.9,3.783333333333333,5.8,7.082879069931878
0.92,4.283333333333333,5.8,7.3384930826085695
1.42,10.6,11.16,11.014475119716316
0.6,2.716666666666667,5.52,6.0727825078313185
1.9,15.216666666666669,15.3,13.908065472594043
2.7,15.4,13.3,15.433478042482356
1.23,11.2,9.8,10.93469245162969
1.33,9.8,8.8,10.500735082464818
1.3,7.216666666666667,10.55,9.312514843021077
0.51,1.4333333333333331,5.76,5.346868130648615
3.7,17.316666666666666,18.95,18.081024855464623
0.78,5.433333333333334,6.3,7.590458471140893
1.05,9.133333333333333,9.96,9.702354393744837
1.2,17.183333333333334,10.8,13.507079478552793
3.7,12.133333333333333,15.3,15.805637968616203
0.52,2.3833333333333333,5.76,5.7819621120597375
0.71,3.65,6.36,6.6811767136737705
1.67,11.483333333333333,10.8,11.853783469283666
2.7,23.03333333333333,16.8,18.784369342085494
2.02,6.0,11.62,10.078860197979296
1.73,9.05,10.3,10.893965361666707
0.3,5.083333333333333,5.8,6.569855394897237
1.82,10.3,13.56,11.605247025750707
1.96,11.683333333333334,12.96,12.465367832719863
1.32,19.433333333333334,16.62,14.711527509892107
0.6,4.383333333333334,5.8,6.804418162766503
4.8,17.633333333333333,22.55,20.206818020689795
3.4,15.05,17.75,16.544150621810733
1.73,9.983333333333333,11.76,11.303681328430407
2.3,15.7,14.3,14.842706136447966
4.5,23.48333333333333,23.75,22.23300942657025
1.62,10.5,11.3,11.331810142381567
0.51,3.15,5.76,6.100452855231854
1.82,8.366666666666667,8.8,10.756549666025894
1.18,5.05,8.76,8.144648594428524
2.17,21.133333333333333,14.3,16.993036816261778
2.8,16.683333333333334,16.3,16.17745407776313
1.7,10.833333333333334,12.35,11.62263053815315
1.13,4.483333333333333,8.8,7.805584181260221
1.43,9.916666666666666,9.3,10.732566159290961
0.9,6.0,6.8,8.05595449099567
1.0,6.45,7.8,8.434112698808853
1.3,8.866666666666667,10.55,10.03683414140691
1.64,9.7,10.8,11.016748344208814
0.7,4.283333333333333,5.8,6.941136604451072
1.6,15.716666666666669,11.8,13.585706426132557
1.2,10.8,11.6,10.70491492015104
2.4,17.05,16.55,15.615947597926144
0.83,8.9,9.36,9.202568923896415
1.5,8.1,9.95,10.061514902098086
0.99,9.716666666666669,9.96,9.850056924383743
0.8,4.216666666666667,8.8,7.092487759234345
3.1,19.2,21.15,17.824073659657298
4.65,12.75,18.36,17.79220068025869
1.5,13.35,12.96,12.366167215143914
1.8,14.533333333333331,14.15,13.427478273089935
1.32,8.55,9.8,9.933946683165363
3.5,14.15,17.15,16.329683949126416
0.49,8.633333333333333,7.8,8.471410843772471
1.4,6.15,9.35,9.02488460484324
1.36,7.75,9.8,9.655008201188746
1.6,11.75,10.3,11.84441356738682
0.85,2.65,5.8,6.495058534085613
1.4,12.916666666666666,12.55,11.995325363880085
2.89,13.833333333333334,13.3,15.088912030706577
0.7,8.383333333333333,8.8,8.740960315591622
1.8,8.7,12.05,10.866753480816794
1.2,6.383333333333334,8.76,8.766080434572807
1.8,18.666666666666668,15.3,15.241934697329192
3.51,18.133333333333333,17.3,18.09635482251957
0.9,12.15,11.6,10.755690057706499
1.8,7.833333333333333,11.75,10.4863029402505
1.56,6.916666666666667,8.3,9.650423535682517
1.7,18.933333333333334,17.75,15.17837982113814
5.4,17.783333333333335,24.1,21.356364715518048
0.4,2.9,6.2,5.792029267912827
1.51,4.733333333333333,9.49,8.601672537227085
1.61,15.883333333333333,11.8,13.676931649724139
0.64,4.366666666666666,7.25,6.869348438609422
0.0,0.0833333333333333,3.8,3.8330986871496453
1.1,10.65,8.8,10.458451130226194
1.15,7.266666666666667,8.97,9.063539041198112
2.42,15.05,16.0,14.774108128200062
0.82,5.65,6.8,7.7578177386747385
1.2,3.15,6.8,7.3467072639985505
3.9,13.75,14.3,16.876557715864692
2.19,28.266666666666666,21.36,20.160560735580496
2.55,26.8,18.3,20.16694105076799
1.43,6.85,10.56,9.386356554210224
1.01,2.5,6.8,6.718197854710536
2.1,28.316666666666663,18.8,20.01995488234594
4.9,28.03333333333333,22.3,24.95284108846602
4.96,20.73333333333333,19.8,21.856646868438325
0.1,0.7833333333333333,3.3,4.321002243203103
1.1,11.8,10.3,10.963279732131472
0.4,2.833333333333333,6.6,5.7627638417154206
1.9,11.966666666666669,10.8,12.481375945470436
0.8,4.65,8.16,7.282713029517493
0.9,3.466666666666667,6.96,6.943868295494194
0.77,7.883333333333334,7.8,8.647901225797543
1.87,9.7,10.8,11.432166480464382
0.58,5.95,8.16,7.456032362209438
2.8,14.133333333333333,15.95,15.058051525712298
0.9,4.65,7.3,7.463329610498174
1.39,11.966666666666669,11.3,11.560231382468963
0.3,1.1,4.55,4.8212461796021495
0.8,10.433333333333334,11.15,9.821488752142578
1.8,8.016666666666667,9.3,10.566782862293369
1.8,9.65,12.25,11.283785804129849
1.3,7.15,7.8,9.283249416823672
0.8,14.3,11.33,11.518883471592204
0.54,2.8,5.3,6.00099434198967
1.2,8.05,9.96,9.497716089507989
0.81,2.75,6.3,6.466710040989453
2.5,13.85,15.36,14.391823721431276
1.3,8.616666666666667,8.3,9.927088793166632
1.02,6.233333333333333,7.8,8.375123379863414
1.37,7.75,9.96,9.673069859286814
1.5,10.1,11.15,10.939477688020308
1.51,10.65,12.96,11.198979112246985
0.39,3.5,5.8,6.037356445591426
3.53,15.15,18.59,16.82285031638173
1.1,4.783333333333333,8.16,7.883093624854349
3.65,28.83333333333333,22.8,23.0463189405764
3.8,15.133333333333333,18.35,17.303198728480215
2.36,14.716666666666669,16.0,14.519411048624619
0.6,6.183333333333334,11.3,7.5945846700965
2.4,18.55,18.5,16.27441968736781
0.96,4.05,5.8,7.308310723309916
4.04,22.566666666666663,22.0,20.999773543844764
1.19,7.666666666666667,7.8,9.311378230774828
2.6,17.133333333333333,16.0,16.013762542634268
1.2,7.5,9.36,9.256276323379378
1.16,5.7,8.55,8.393863183657109
1.25,3.0166666666666666,8.5,7.3784847020940765
1.7,12.4,12.96,12.31036805379222
1.49,9.033333333333331,8.8,10.453169210763722
2.2,14.45,14.75,14.113362814265898
1.4,9.216666666666669,9.8,10.37109420992398
0.3,2.033333333333333,5.15,5.230962146365852
1.3,18.05,14.3,14.06814660009977
0.6,9.983333333333333,8.8,9.262713963348716
1.01,5.966666666666667,8.76,8.240000016975717
4.0,14.733333333333333,17.8,17.488839333257133
2.45,26.58333333333333,21.36,19.89121183464573
1.4,8.866666666666667,11.15,10.21745072238759
0.73,7.383333333333334,8.76,8.356163896924716
0.4,6.8,7.8,7.504056700461156
1.31,12.466666666666669,10.3,11.635228814164975
1.17,18.55,12.8,14.052835741305437
0.8,10.333333333333334,9.8,9.777590612846467
1.2,3.583333333333333,7.8,7.536932534281698
1.9,8.166666666666666,9.3,10.813246652218215
2.4,10.716666666666669,13.56,12.83573210917245
1.94,6.2,10.56,10.022163211786975
2.4,12.783333333333331,14.15,13.742960321292077
2.38,8.45,12.96,11.804584302264466
5.8,11.783333333333331,22.8,19.44494268167411
1.2,8.233333333333333,8.3,9.578196011550858
1.1,7.716666666666667,9.3,9.170772377540272
2.27,17.25,15.96,15.468942321243482
0.9,6.05,7.8,8.077903560643726
0.79,6.166666666666667,7.3,7.930439817410442
1.1,5.833333333333333,7.3,8.344024087463515
3.1,21.766666666666666,17.8,18.95079256825748
3.2,21.1,16.3,18.838754887264088
1.7,10.133333333333333,12.3,11.315343563080372
0.5,4.583333333333333,6.95,6.711597860378044
